大众凌渡口碑怎么样?,优点: 一直对大众的套娃设计比较感冒，直到在之家看到辣馒头的图片，一眼就爱了，我不是颜值控，但是它的颜值真的征服了我，外观人则见仁，智者见智，反正我喜欢， 缺点：大家都说了那么多，我才开了56公里，因为单位门禁是车牌识别制，还没挂牌，所以就开了，短暂的体验，的确有点风躁会传进车里，因为新车，油耗还不敢说。毕竟磨合期，
丰田威兰达口碑怎么样?,优点: 众里寻它千百度，蓦然回首，小威却在灯火阑珊处！换车的想法由来已久，最终选中威兰达双擎，是被它外观所惊艳，空间所吸引，油耗所折服，也是对丰田品质的信赖。 缺点：想买一款顶配版威兰达，却让我权衡了好久。尊贵版有电动尾门、座椅通风加热，科技版有全景天窗、HUD抬头显示、流媒体后视镜，为什么没有一款全包含的版本呢？让我纠结了好一阵子，最后选了尊贵版。但没有遥控升降车窗、行车落锁这些常规的功能，些许有点遗憾。
丰田RAV4荣放口碑怎么样?,优点: 空间非常宽敞，安全配置呢也是非常的全面，作为城市SUV这个价格。性能和车辆使用的成本都是非常低的。 缺点：胎噪有点大，影像还是清晰度差点意思，这些都是之前了解过的，看到实车还是觉得仍有提升的余地，不过整体开起来感觉还是不错的
比亚迪驱逐舰05口碑怎么样?,优点: 首先要表扬的就是这台车子的性价比吧，15.58万的落地价就可以拿到全新轿跑，对于我这种刚刚毕业并且手里存款不怎么多的大学生来说，非常的友好，然后就是车子的外观设计，硬朗的外观，全车很霸气高端，让它一下子就拉开了和同级车之间的颜值距离。 缺点：不满意的地方就是车子的隔音是有点差的，速度起来之后就会很明显，然后车子的味道也会特别大，散味都要用一段时间。
大众朗逸口碑怎么样?,优点: 最满意的是这台车的经济实惠吧，车价9万块钱不到就能买到一台德系品牌的自动挡的车，空间还那么大，非常给力，自己手头上的资金不是很多，办理了分期付款的手续，两年没有一分钱利息，每月还月供就可以了。 缺点：对于这个车大部分还是比较满意的，如果说有什么不满意的地方，那就是它的隔音不是很好，尤其是在高速上速度快了之后，外面的胎噪，风燥全部都传到耳朵里来了。
比亚迪驱逐舰05口碑怎么样?,优点: 国产车，大家都知道舒适为主。价格上也有不错的优惠，耗能上也有较好的表现。同级别也找不到座椅比驱逐舰05要舒适的车子了，本来就是买家用车，舒适为主，刚好驱逐舰05也能满足到我。一辆买菜车，家用车，只要舒适度足够，耗能够低，其他的都不是最为重要的了。 缺点：最不满意的就是这款驱逐舰05的胎噪声过于影响乘坐的舒适度了，走水泥里还好，走沥青的城市道路上，胎噪路噪确实是让人挺难以忍受的。还有就是这款驱逐舰05的方向盘是真的丑，我自己是挺喜欢轩逸那种平底的方向盘，可是这款驱逐舰05的方向盘有种肥大的感觉，不懂得欣赏。
丰田RAV4荣放口碑怎么样?,优点: 开起来没那么容易累，加速猛，之前试驾了2.0和2.5最终选择了2.5动力差太多了，而且2.0发动机的声音有点感人。60码声音就挺大了了！双擎就不一样了，动力足，加速快，发动机声音也不大！开起来比较舒服 缺点：没有自动落锁功能，大屏幕比20款薄很多，还有自带的导航就是个坑，加装了CarPlay和Hicar模块！那是一个爽！还有就是白色太容易脏了。
本田飞度口碑怎么样?,优点: 现在谁买车不是先看外观？无限版飞度的外观毫无疑问把我吸引住了，四代飞度的外观与MUGEN无限改件完美契合，怎么看怎么喜欢。大尾翼散发着无处释放的魅力，路过的都要看两眼，提了这辆无限飞度之后也算是完结自己内心一个小小的JDM梦想吧。 缺点：噪音还是老问题了，速度起来以后有点吵，声音音乐都无法听得清。
本田飞度口碑怎么样?,优点: 最满意的是无限版的外观，被黑白双拼的颜色狠狠的吸睛了，本来选择飞度就是想要改车玩车，现在有个现成的外观，在改装这方面考虑的事情又少了一件，何乐而不为呢。再加上专属于无限版的标志，比如logo呀、铭牌啊，别提有多威风了。 缺点：最不满意就是中控没有屏幕，感觉内饰做得不够精致，虽说飞度性价比高，但怎么也是到10万了呀，内饰稍微好一点点就更完美了。不过我后续也是打算要给车子里面装修装修，问题不大。
丰田RAV4荣放口碑怎么样?,优点: 买车一个月了，丰田车的操控确实没的说，很赞！买车的目的主要是上下班代步，周末偶尔带家人出去自驾游，荣放的乘坐空间很宽敞，后备箱空间也非常大，对于像我这样一家三口完全够用，而且作为一款硬派SUV，对于路况没那么挑！目前油耗7点多，看了下网上的评论也算中规中矩，但目前还处于新车磨合期，过了磨合期后油耗应该还能下来一点。 缺点：提车到现在暂时没发现什么不满意的，网上说的胎噪什么的我觉得都还在可接受范围，如果比较介意的，可以去店里试驾体验一下再做决定。
比亚迪驱逐舰05口碑怎么样?,优点: 让我最满意的地方就是这个车子的空间很大，尤其是他的头部空间非常的舒适，每次跟着自己的父母出去玩，他们都喜欢坐在后面，觉得非常的大，我自己也有这样的感觉，有一次跟着孩子们出去玩，他们都觉得我买的这辆车非常的好。 缺点：我是有点不太喜欢这个车子它的操控感的，我感觉刹车踏板轻重有点不太合适，所以在操控的时候还是有点难度跟我之前想象中的有点不太一样，我就有点不太喜欢这种感觉，可能也是自己的驾驶习惯不能适应这样子的车。
比亚迪驱逐舰05口碑怎么样?,优点: 最满意的地方当属这款车的实力了，智能化系统和内在方面，现在的车智能化服务做的太棒了，首先是旋转pad ，中控大屏，做的高端大气上档次，而且很多东西的使用都可以语音控制。比如说可以语音呼叫小迪，打开天窗，打开车窗开到一半都可以很智能化，精确化，这是以前很多车都没有的。而且屏幕还可以分屏，比如说我开车用导航，旁边的人和后排坐的人也可以分出另一个屏，看电视，刷抖音不影响各自的使用，这样也方便了旁人，长途开车的话就不会感到无聊。对小朋友来说简直就是天堂了，可以随心所欲看电视，不吵不闹了，还有就是内饰的颜色和质感也是我喜欢的。简约的线条由中控板向两边延伸，看起来特别流畅优雅，虽然简单，但是看起来很有层次感，立体感，看起来质感都很好，买的时候听介绍的人说是什么比亚迪全新系列打造的，我也不是很明白，反正就是给我的感觉就是看起来很高级，独特，很符合我们现在年轻人的审美品味，和用车追求。 缺点：不满意的就是他在高速上的表现，掉电比市区稍微快些，不过这款车是超混系统，可油可电，综合续航1100km左右，家用也不担心，还有就是速度提快了后，噪音稍微有点大，不过平常开的话倒是没有什么问题，特别安静和平稳，看起来没什么声音，只是速度较快的情况下，隔音效果差一些。不过这也是很多车的通病吧，毕竟车子也有不完美的地方。
比亚迪驱逐舰05口碑怎么样?,优点: 这款车我最满意的地方就是它的舒适性和它的外观了，我平常都要代替公司出去见客户，经常去外地出差跑业务，所以我对车的牌面颜值还是很看重的，这款车的外观设计是已经比较时髦了的，而且我经常开这台车跑长途，但这车的舒适性让我并没有感觉到疲累和不适。无论是座椅的贴合度还是隔音效果，都做得很棒。而且车的空间也不小，后备车厢都能很好的存放我想携带的东西。而且这车的操控也能让我很满意，方便实用。，适合长途驾驶。 缺点：让我比较不满意的是它的能耗性，尽管我经常跑高速，但它的油耗却没有降低，而是到了5个多油左右，也许是正处于车的磨合期吧，看看后期有没有回归到我能接受的水平。而且动力感觉也是不太够的，如果开着空调跑高速的话，它的动力自然就会下降，后段加速还是不怎么给力。
比亚迪驱逐舰05口碑怎么样?,优点: 这款驱逐舰05最让我满意的就是空间和外观了，我爸和我妈就是喜欢空间大的车，观念比较传统，认为看起来体型大的车子就比较贵也显得气派，但是确实家用车空间大菜市硬道理。我们家五口人了，加上爸妈，所以说在空间这方面自己希望车子有一个不错宽裕的表现，不然不方便出行，大家坐起来也不舒服，所以买这款驱逐舰05就奔着空间去的，后备箱储物空间这方面也一级棒。 缺点：如果要说最不满意的话，就是车的减震效果不太好，提车回家之后刚好老家的亲戚办满月酒，就载一家人回去了，但是家里那边的乡间小道，不是像城市的路这么平整的，有点坑洼的地方，开车过去车身的颠簸感还是挺严重的，我爸妈坐后面直说晃得难受，还抱怨家里的路该修一下了，也确实这款驱逐舰05的悬架减震效果一般般。
沃尔沃沃尔沃XC60口碑怎么样?,优点: 总体驾驶感受、综合油耗、安全辅助、外观内饰等方面都很满意，XC602.0T+8AT的组合，已经较为成熟。低速起步阶段，动力提速较为线性。只要舍得给油动力源源不断，尤其在中后段。应付日常使用绰绰有余。发动机的动静不算小，23款换了双层夹胶玻璃可能稍微好一点。被动安全配置全系标配，特别领航辅助系统真香，达到L2的智能驾驶级别。目前1300公里，城市路段、高架、高速都有，平常上下班高架17公里、地面3公里，综合油耗大概7左右，城市地面大概10+，高速跑过700公里，大概6.1左右。外观内饰都是大爱，一直中意黑色，本来订了松林灰22款，最后还是决定等，等了一个月不到，提了23款。 缺点：最不满意的就是后排空间了，为了安全性能牺牲了后排空间，还有就是刹车到完全静止的时候有点顿挫的声音，起步也有，可能跟刹车的力度有关，还有就是用车手册只能在车上看，想静下心来研究下一些功能也只能在车上，目前没找到电子版。
丰田RAV4荣放口碑怎么样?,优点: 配置很实用，价格很满意，的确很省油，空间还可以。 缺点：CVT虽然平顺但确实不如AT。2.0的动力还真是比较肉，跑高速提速有点费劲，车漆薄凑合忍了，内饰的大屏幕谁看谁难受。主要追求的是稳定性，所以以上都在接受范围内，只要它开个几年少出点毛病就好。
比亚迪驱逐舰05口碑怎么样?,优点: 最满意的地方就是这款车的外观、空间和油耗方面，买过之后不负众望，确实让我非常满意，遇见它也算是机遇巧合吧，当初看车看了好多，无意间在网上看到了，然后去店里面看车，那时候这款车还没上市，那时候也在纠结是买个燃油车还是新能源车。和老公商量过之后，但是最终还是决定订了它。有展车了之后，销售通知过来看车确定配置，看到它的第一眼就被它的霸气的外观所吸引。果断选择了最高配。 缺点：中控屏有点大了，15.6英寸有点挡视线。纯电行驶里程有点儿短，跑高速胎噪有点大。
本田飞度口碑怎么样?,优点: 那肯定是外观，能带着这个我超级喜欢的大尾翼合法上路是真的很爽，这个外观真的是改到我的心坎里去了，个人十分喜欢。再一个就是飞度还挺适合我的日常用车情况的，市内为主，个头小好操控油耗也不高，就算出回远门也合适。 缺点：内饰配置稍微简单了些，主要是没有给中控屏，不过这个价钱再加上无限的运动套件，其实也能理解，自己装屏也没几个钱，就是稍微费点事。
比亚迪驱逐舰05口碑怎么样?,优点: 之前自己开油车，后面油价太贵了，而且加上我的旧车时间太长，整个车的舒适度大大降低了，这个车我感觉整体的舒适度特别高，座椅整体坐着比较舒服，动力感觉比我油车的1.5T的还好，平时超车，感觉都是很轻松的，而且是满载的情况下。安全配置也是特别好的，像语音功能，360全景影响，智能驾驶辅助系统等，感觉都是比较好的。 缺点：最不满意的就是，这个车高速上的噪音相对来说要大些，而且轮胎的胎躁也不行，要是能控制一下就安逸了。
奔驰奔驰S级口碑怎么样?,优点: 今年29岁，因为一直做生意，需要稳重的车型。原本陪我5年的S400l被淹了，刚好4S店有黑外米内现车。提车速度很快。 后排老板位一键放倒很舒适，老板位有腿托，本人178，感觉很好，180也OK。实景穿越抬头显示也很棒。 四百多匹的马力开的很爽，搭配S级的底盘调校即使猛踩油门整个车身依然很平稳，不会有不适感。家里还有一台A8，驾驶和乘坐感觉都不如s级。 新款的氛围灯比老款要多，感觉很不错。 缺点：基本没啥不满意的。唯一不满意可能就是米内饰太容易脏了吧。车衣加贴玻璃膜和内饰镀膜又花了几万块。 另外就是标配的智能数字大灯的流星雨特效其实没啥意义。几乎不会去注意。
丰田RAV4荣放口碑怎么样?,优点: 座椅的舒适度很好，包裹性很强，而且车身的强度很好，让人感觉更加安全一点。 缺点：我平时在市里用的多，经常堵车，油耗一下就上去了，加油真的肉疼。
沃尔沃沃尔沃XC60口碑怎么样?,优点: 最满意的应该是动力，外观和内饰。XC60智远的2.0T+8AT，250马力+48V轻混表现力确实不错，提车就自驾了趟云南，不管在高速还是盘山路，海拔3000米以上想提速和超车从来没怂，推背感强，比原来自吸2.4的车有力太多。2023款外观总体沿用的是2020年大改款，直瀑式进气格栅比之前的进气格栅都好看，显大气，屁股也没之前翘，要好看点，但侧面还是吐槽下，看起还是有点丑（想来是轴距和后备箱大小的取舍）。棕色的内饰和座椅还是比较稳重又不失豪华，中控系统虽然很多年没换过了，但青菜萝卜各有所爱了，这个中控确实还行，不过时。 缺点：1、2023款的排气筒依然采用的隐藏式，后面看上去少了些霸气，这倒退的设计确实是脑袋门夹了。 2、2023款的车机系统居然没有单独的音效设置，音乐质量大打折扣，难道要逼着上宝华韦健。 3、后排乘坐空间比较小，导致媳妇一直说还比不上之前的B级轿车。确实由于轴距问题（没加L），和其他品牌的中级SUV相比后排空间欠佳。 4、48V启停虽然比其他普通的启停顿挫感小，但在重庆的夏天空调运行下只能坚持10S左右，时间太短不足以等一个完整红绿灯。且启停功能不能手动开起关闭（M档可以关闭）。
比亚迪驱逐舰05口碑怎么样?,优点: 这车是给媳妇买的，之前写帖子也分享的比较详细了，目前最满意的是和之前预想的基本没有出入，省钱省油省心，官方标是续航120，但目前实际续航基本在100~110，应该是最近开空调，加上堵车有一定损耗，不过还好，这个续航完全够用了。 缺点：不满意的地方有几点~首先是订车没有现车~~买车的心情很急切~~因为看车选车就研究了半个月，可算是下定决心买了比亚迪宋却告知要等车，影响了我的兴奋劲。其次售后不是很方便，因为这个店刚成立，只卖车售后要去另外一个店，不过还好离得不远，其三，这车没有备胎，真是垫付了我对新能源的认知，真是尴尬啊~~
丰田RAV4荣放口碑怎么样?,优点: 外观设计活力四射，线条匀称，空间宽敞，一家人出去玩不压抑。 缺点：车漆比较薄，车内有异味，配置也不高。
丰田RAV4荣放口碑怎么样?,优点: 油耗最满意，隔音比较好，开Ecu节能模式非常省油！ 缺点：后备箱在车内不能打开，车内没有后备箱开关用着一点都不方便！
丰田威兰达口碑怎么样?,优点: 油耗确实很低，我基本都是上车开空调，eco模式下油耗5.0，正常模式油耗5.5左右。还有就是广汽丰田的服务，确实很好，至少让我满意。 缺点：就是发动机介入以后，振动和声音有点大，刚开始不能接受，慢慢适应也就好了。
比亚迪驱逐舰05口碑怎么样?,优点: 最满意：1.能上绿牌，享受不限行不限购政策，同时还能享受购置税减免与相关补贴，比同级的卡罗拉混动、雷凌混动等上蓝牌的车型节约了费用。2.驱逐舰05它的驾驶感受十分顺滑，配上电机的加持，提速感受也很爽快，并且在它满电与馈电状态下区别并不大，路上超车的时候也很顺畅。3.百公里馈电油耗低至3.8L左右，比同级合资油电混动车还要省一些，添加92号汽油就可以咯，1公里只要3毛多钱。4.车机智能化程度很高且支持多种界面，语音助手很好用，360°全景影像的清晰度很好。5.刀片电池安全感十足，作为一台插混车型，驱逐舰05拥有快充与慢充两个接口，虽说快充功率一般，但总比没有强。 以上这些都是我很满意的地方。 缺点：前排的一体式座椅包裹感欠佳，电动调节按钮的质感廉价并且没有腰托功能，长时间开的时候，腰还是会有些不舒服，还有就是没有玻璃水液位提示，观察不大方便。
保时捷Cayenne口碑怎么样?,优点: 逼格高，动力够用，个性化选装pdcc和后桥的转向让我一上车就很自如，基本没有陌生驾驶的过渡期。 缺点：很多别的车有的配置卡宴都没有且选装不到。
别克君越口碑怎么样?,优点: 购车已经两个多月了，不敢说绝对，但是应该有一点发言权了，作为一个二十年驾龄的老司机，开过的品牌也是不计其数了，每款车都有自己的优缺点，但是作为一款曾经的美系豪华车，虽说已经没落了，但是还有他可圈可点的地方，那么在行驶了1800多公里后，简单的对这款车做一下客观的评价。先说一下优点吧，作为一款中级车，我认为主要的几个要素就是面子，空间，舒适感，安全性，那么这款车的优点我认为首先就是安静，真的是安静，不得不说君越的静音做的是真不错，前排双层玻璃，加上主动降噪黑科技，真是图书馆级的静音，其次就是颜值，各花入各眼，反正我觉得他挺好看的。线条很年轻很动感，没有上一代老气横秋的感觉了，车灯细长很有冲击力，车头车位呼应的也很好，配合五米多的车长，美中不足方向盘还是老气，该换换了。第三就是座椅舒适性和内饰，用料不错，尤其是后排，长时间坐真的挺舒服的。内饰碰得到的地方几乎都是软材质，比同级别的帕萨特迈腾要高档不少。虽说别克的品牌价值已经被大众和日系远远甩开了，但美系豪华的名头也不是空穴来风的。 最后说下大家关注的油耗，高速长途7个，国道8-9，但基本都是在市区驾驶，平均时速22右，开空调，红绿灯多，路程短，下班高峰使用，油耗基本在12.2-12.5右。 以上是我的使用情况，仅供参考！ 缺点：再说缺点：1.552T动力稍差，但勉强够用，起步的时候比较肉，其他还好。家用，佛系的驾驶人完全没有问题。2.悬挂硬，舒适感差一点，路面条件不好或者过减速带式颠簸严重。3.漆面软，稍微的剐蹭和接触就会伤害车漆，入手第2天就因为抱着纸箱开后背箱时纸箱接触到后备箱漆面就留下划痕，发动机盖因为有树滴的树脂，用手指扣一下也留下划痕。4.车机真垃圾，反应慢就算了，每次都要重新登录，还出现过2次死机的情况。5.起停系统逻辑问题，踩下刹车不动的情况下又会自动启动，官方解释是开空调的原因，但经过试验，不开空调也会出现停止状态下自动启动。接下来是我发现的问题，可能是个例，副驾驶升降器异响，准备首保时看一下是不是升降机故障。雨刷主驾驶一侧刮不干净，还异响，启动时的摩擦感觉车都震动一下。官方承诺质保6个月，首保时看看能不能索赔更换。最后就是转向的拨杆往下的时候明显声音较大阻力也大。这应该是品控的问题。
比亚迪驱逐舰05口碑怎么样?,优点: 我第一次看到驱逐舰的时候就感觉这个车还不错，科技感很强，车机也非常的智能，主要是性价比也挺高，试驾了之后就觉得这个车的动力也还可以。 缺点：我感觉隔音效果一般，拍照声挺明显的，然后就是底盘有点偏低，回老家的路况不好，不小心就会磕到底盘
比亚迪驱逐舰05口碑怎么样?,优点: 最满意的就是这个车子的性价比了，那么好看的外观和那么高的配置才十万多，值了 缺点：不满意的就是新车加满油，才跑了几百公里油表就下去了一点点，什么时候才能跑完一箱油哇，痛苦。
广汽传祺传祺M8口碑怎么样?,优点: 这两年MPV市场也是逐渐火热，需求程度也是直线增加，选了好长时间我还是觉得M8外形算是非常有张力的一款车型了，确实从外观上看第一眼的印象是非常好的，就是现在虽然开的时间不是很长但是还是能够感受出来有些不舒适的地方，我对这辆车好感度也是直线下降吧。 缺点：不满意的地方驾驶时间越长发现的问题也是越多，我自己感觉这个空间还有动力体验上确实都没有以前的小轿车要舒服，特别是车上坐着七个人满员的情况下确实加速更加的迟缓，这再加上M8价位也并不算是很低，感觉性价比没有那么高。
奔驰奔驰A级口碑怎么样?,优点: 有人说买奔驰A就是买个标，没错，我就喜欢买这个尊贵的标。中国有句老话，一份价格一份货，在这个标的背后，就是奔驰的品质与服务。我就喜欢标背后的因素。要说最满意的，我在这里先不说，且往后看。 缺点：有点小小不满意的地方就是减配了，原电动座椅取消了，一起联动的外后视镜倒车自动下翻记忆功能也没有了，另外外后视镜有点小，倒车后视情况不太明了。
广汽传祺传祺M8口碑怎么样?,优点: 这辆车算是我对外观来说最满意的一辆车，尽管还有很多的小毛病毕竟外观颜值好看也能够接受，本来就是因为MPV这辆车空间大用途比较多才买的这辆车，结果实际坐在车里感受下来还是不怎么舒服，跟我想象的还是有所差距的，现在买回来也有差不多一个月左右虽然大毛病没有但是不满意的地方也是挺多的。 缺点：第一个就是这个空间实际用下来感觉第三排坐下两个成人就已经非常满了，至于正常规划的三个人基本也就是人挤人的状态了，驾驶感受也不是很舒服主要还是因为底盘太矮，不管是过一些什么路段减震都都挺硬的，能够明显的感受到减震不好带来的晃动，其次就是这个车的配置有些功能太鸡肋了。
大众揽境口碑怎么样?,优点: 最满意一定是空间了，父母一直希望买一台MPV，但是作为一个身高185的硬汉对MPV一直无感，最后全家商议和对比之后选了这个大家伙。 缺点：整体没什么不满意的，要是说不满意肯定是油耗相对高一些，但是高速7市里13这么大的车也就还能接受。
丰田卡罗拉口碑怎么样?,优点: 卡罗拉的整体的底盘质感还是非常不错的，其实买这台车的很大一部分原因就是因为之前打滴滴的时候打到过几台卡罗拉，整个车的底盘质感非常简直在同级别的里面，这台车的地盘质感可以算是非常好的。因为买的是油电混合的动力，这个车的油耗还是非常不错的，速度越慢，越省油，速度越快反而会越费油，尤其是在城市里头，在早晚高峰的时候，能开到过四五个，在高速上，如果悠着开，能开到3~4L的油耗。 缺点：车内空间太小，对于我身高188，200斤，身材来讲，这台车无论是坐前排还是坐后排都会有点顶头。尤其是第二排的空间基本上做不了，会直接顶到头，前排的话，需要把它座椅放到后面，把座椅放倒一点才可以，因为这个空间其实有点后悔购买了，当时买车的时候没特别注意看，但是这个油耗有真真切切的，非常实惠。所以就忍了。
保时捷Cayenne口碑怎么样?,优点: 最满意的就是这个车的造型非常的酷炫，品牌来说也是比较响亮的，开出门也觉得非常有面子。在一方面就是它的动力非常好，正常跑高速开着都比较有激情感，反正超车是没有一点压力的。 缺点：最不满意的就是价格有点超出预算，没什么优惠力度。
保时捷Cayenne口碑怎么样?,优点: 动力比较强劲，起步提速和超车推背感很强烈，飞一样的感觉，当然了市区驾车还是要慢点开，以安全为主。 缺点：油耗比预期的要高一些，现在油价还是有点高的，油耗高了开着有点心慌。
大众凌渡口碑怎么样?,优点: 最满意的就是他的外观了，非常前卫，低趴前脸，大掀背，买的酷辣版，金属镀铬亮片，重点是无框车门，开出去太拉风了。之前很想买一汽大众的CC的，但是手上预算紧张，月供承受不起啊。刚好今年三月上汽出了凌渡L，从三月观望到现在，红色白色蓝色我都不喜欢，上个月在抖音上刷到岩茶灰这个颜色，正巧购置税减半政策又来了，浦江当地还来了个政府补贴，一来一去差了万把来块钱，没有纠结，到店果断提车了，优惠也给力，政策也到位，合适的时机买到了自己心仪的车子，4S店还给送了三次保养。 缺点：新车车内气味太重了，销售也没说，我是提车了马上贴膜，这两天的天气还是比较闷热的，贴了膜三天不能开窗，上下班又不能不开车，我觉得销售顾问应该灵活一点，提醒一下我们，比如说车内气味散掉再贴膜也好的。炭包也没送我一个，车内有害气体太多了，对身体不好。过来人的忠告，买新车一定要把车内气味挥发了再去贴膜，不然就跟我一样。
保时捷Cayenne口碑怎么样?,优点: 动力和大空间是最满意的，平时也不怎么载人，偶尔全家老少去亲戚家串串门坐五个人都比较宽敞，后备箱也大，可以装下不少礼品之类的，提速爬坡都很轻松，开起来不吃力。 缺点：就和买房子一样买了个毛坯，想要的配置自己加装，有点不爽。
岚图汽车梦想家口碑怎么样?,优点: 特别要说一下车辆的动力。暑假探亲之旅到了恩施大峡谷，住宿在恩施大峡谷民俗酒店时，酒店建立在半山腰，到酒店门前有一个非常大的陡峭，坡度可能有60度角，道路也非常窄，宽度预估也就2.5米左右。往上开的时候，女儿和其它乘客共计7人，都非常害怕，怕车辆爬不上去溜坡导致事故。弟弟有非常好的驾驶经验，还是采取试试看的态度往上面开，梦想家蓝海动力不负所望，稳稳的爬上去了，引起民俗酒店门口其它住宿人员惊愕的目光，他们认为这么大、这么宽、这么重的车，肯定是上不来的，没想到梦想家让他们刮目相看。当然了，如果驾驶水平有限，这种窄且陡的坡就不要爬了，安全第一。在从恩施到大峡谷的58km盘山公路上面（来回往返了2趟，总路程约230km），梦想家在连续陡坡和连续下坡等情景下，都是非常自如的行驶，梦想家让我们探索美景的路途一路畅行！ 缺点：车辆关闭重新启动时，设置好的驾驶模式（燃油优先+经济）恢复到默认设置经济+智能模式，这点设置有点不人性化，希望可以通过后期升级加以改进和优化。
广汽传祺传祺M8口碑怎么样?,优点: 最满意的就是舒适性了，当然最舒服的就是第二排老板座椅了，不仅有通风加热按摩、电动腿托的功能，座椅前移靠背后调就是一个超级舒服的躺椅姿态了。 缺点：底盘太低，自驾游或者马路边边一不小心就容易磕到，还有第三排座椅最多只能往前推不能翻转收纳起来，空间利用率做的不是特别好。
保时捷Cayenne口碑怎么样?,优点: 外观还是不错的，程亮的漆面跟镜子一样，非常的耀眼，辨识度又高，动力也是相当猛，现在我还没跑长途，但是市区周边跑跑动力杠杠的。 缺点：配置太低，都需要自己选配，要不然我这个价格买的车跟别人的国产车的配置都没法比较，油耗也高，一箱油跑不了几天就完啦。
本田飞度口碑怎么样?,"优点: 不得不说日本的发动机还是很不错的，1.5L的发动机，开起来还是比较轻盈有动力，操控很好，转向很精准了，这个价位里面，我试驾过还是飞度好开，并且提速比较安静和流畅，整车开起来小巧灵活，对我而言作为代步车非常合适，油耗也很低，每百公里油耗7升左右，每公里4毛钱左右。乘坐舒适度也兼顾了，座椅设计的比较柔软，包裹性不错，很贴合。 缺点：悬挂偏硬，过坑坑没有很好的缓冲，比较僵硬的感觉，大概就是避震比较差。内饰比较简陋，没有中控屏，中间是一些物理按键，并且是塑料材质的居多,方向盘是粗料，手感比较硬。没有天窗看起来还是比较压抑的，跑高速也没有天窗可以开起通风了。"
沃尔沃沃尔沃XC60口碑怎么样?,优点: 本人陆续开过很多车，这是自己买的第*部车，追最满意的就是沃沃很均衡，我特别注重驾驶感受，之前的宝马是驾驶标杆，当然轿车和SUV不一样，但是感受机械的感觉还是变不了的，简单的说就是沃沃动力，底盘，悬挂不论用料还是调教都是中上，除了家里的特斯拉（底盘，加速和操控一流），我更喜欢它平稳，安全，像个西装男🤭 缺点：目前好像还没有，就是这8速变速器低速经常顿挫，尤其是刹车后再加速，应该是变速箱和发动机匹配调教的问题，这点该像宝马学学🤭
本田飞度口碑怎么样?,优点: 不用多说了吧 原厂改装件 合法上路 缺点：买发动机送车壳 除了发动机内饰也没啥东东了
丰田卡罗拉口碑怎么样?,优点: 卡罗拉最满意的地方当然是它的价格，因为有优惠，而且优惠还挺多，就特别适合入手。而且卡罗拉的兼容性是比较好的，这也是我选择卡罗拉。最重要的原因之一吧。 缺点：总的来说，动力方面这块我是最不满意的，没有达到我的预期，但是同价位比了一下也没有更好的选择，希望能以后改进一下吧。
本田飞度口碑怎么样?,优点: 最满意的是飞度仔的外观，一直都有改装的心，但是又无从下手，刚好無限版的出现，让我少了一个外观的改装考虑，又是原厂御用品牌改装的，说出去不仅挺威风的，而且啥都是合理合法，能不满意吗。 缺点：就是觉得内饰差了一点，没有中控屏幕，只有一个类似收音机的中控，还是比较向往那些车内有个中控大屏，不过问题也不大，后面我也打算装个大屏上去，毕竟这是一台可玩性较高的车子嘛，自己动手更精彩。
本田飞度口碑怎么样?,优点: 想买款代步小车，预算10万，暂时不考虑电动车，因为有时想跑远一点，于是第一反应就是飞度。最满意的当然是空间。试过飞度后再去看其他车，坐进去的瞬间就觉得局促，更加衬托出飞度的空间之大，不愧是空间魔术师。在保证如此大的空间之下，又能够利用车头短等优势，让整个车大小合适，灵活轻巧，令人惊叹。 缺点：因为是A0级小车，整体车身比较小，速度比较快时车身有点飘，方向盘得使劲握着的感觉。另外就是过减震带时会明显哐当一声，完全没有啥缓冲，悬挂还是比较硬。至于像车漆比较薄这些都是小问题，反正就是个小车代步。
奔驰奔驰A级口碑怎么样?,优点: 当然是外观啦，还有就是奔驰的大标，第三就是价格也还行 缺点：油耗目前比较高，高速5个多，低速10个多，和综合8个吧，合着7毛一公里了
丰田RAV4荣放口碑怎么样?,优点: 选这款车主要是车子的外观很大气，符合我的审美观，其次是空间比较大，尾箱空间也比较大，试驾了一下，其实短距离、单一路段的试驾不能有效感受，当时觉得一般家用也差不多，所以就选了这款车。 缺点：连续开了有半个月，或许我是众多丰田消费者中唯一觉得买丰田后悔的，主要原因：1、配置低，用料差，内部材料都是硬塑料，一点没有档次感，作为17w左右的车，连基本的倒车雷达都没有，我也是醉了；关车门的时候，没有厚重感，反光镜还抖的响，这个破响声真的很掉价。2、隔音效果真的很差，自我感觉跟面包车有一拼，发动机的声音有点大。3、动力方面感觉有点肉，稍陡的坡满载显得吃力，或许自吸就这样吧，对动力有要求的兄弟们要慎重，自我综合总结：买自吸的车就买手动挡的，要买自动挡的还是选带T的吧。总体感受：没有想象中的好，如果可以重来，这款车将不再我的考虑范围内，仅代表个人观点！
